time,ax,ay,az,atotal
13.659,-3.82,6.84,11.48,13.9
13.669,-2.28,5.88,11.94,13.5
13.679,-0.71,4.91,12.28,13.24
13.689,0.59,4.29,12.85,13.56
13.699,1.9,4.24,14.05,14.79
13.709,3.77,4.51,15.61,16.68
13.719,6,4.89,17.04,18.71
13.73,8.39,5.3,17.86,20.43
13.739,11.11,5.61,17.58,21.54
13.749,13.8,5.74,16.53,22.29
13.759,15.72,5.94,16.04,23.23
13.77,16.31,6.01,16.1,23.69
13.78,16.08,5.92,16.04,23.47
13.79,15.58,5.75,15.94,23.02
13.8,14.83,5.53,16.31,22.73
13.81,13.92,5.29,16.62,22.31
13.819,13.17,4.97,16.6,21.76
13.83,12.51,4.85,16.95,21.62
13.839,12.12,4.92,17.59,21.92
13.849,12.12,4.73,17.3,21.64
13.86,12.28,4.23,16.12,20.7
13.869,12.31,3.74,15.14,19.87
13.88,12.19,3.25,14.59,19.29
13.89,11.97,2.73,13.71,18.4
13.9,11.54,2.19,12.39,17.07
13.91,10.94,1.51,10.82,15.46
13.919,10.52,0.91,9.27,14.05
13.929,10.16,0.51,7.83,12.83
13.939,9.24,0.26,6.79,11.47
13.949,8.16,-0.07,6.6,10.49
13.959,6.99,-0.63,6.62,9.65
13.969,5.7,-1.39,6.36,8.65
13.979,4.41,-2.12,6.11,7.83
13.989,3.21,-2.8,5.87,7.25
13.999,2.35,-3.54,5.37,6.85
14.009,1.79,-4.31,4.7,6.62
14.019,1.18,-5.04,4.14,6.63
14.029,0.34,-5.61,3.9,6.85
14.039,-0.47,-6.1,3.89,7.25
14.049,-1.16,-6.51,3.8,7.62
14.059,-1.82,-6.77,3.38,7.79
14.069,-2.22,-7.21,2.39,7.91
14.079,-2.3,-7.78,1.28,8.21
14.089,-2.61,-8.23,0.24,8.64
14.099,-3.16,-8.6,-0.63,9.18
14.109,-3.8,-8.86,-1.25,9.72
14.119,-4.48,-8.97,-1.63,10.16
14.129,-5.03,-9.05,-1.83,10.51
14.139,-5.37,-9.25,-2.02,10.89
14.149,-5.72,-9.56,-2.21,11.35
14.159,-5.85,-9.96,-2.42,11.81
14.169,-5.94,-10.47,-2.84,12.37
14.179,-5.97,-11.02,-3.44,13
14.189,-5.96,-11.42,-4.32,13.59
14.199,-5.83,-11.63,-5.16,13.99
14.209,-5.37,-11.58,-5.53,13.91
14.219,-4.9,-11.11,-5.58,13.37
14.229,-4.21,-10.29,-5.4,12.36
14.238,-2.8,-9.38,-4.92,10.95
14.249,-0.72,-8.55,-4.42,9.65
14.259,2.13,-7.85,-3.88,9.01
14.269,5.58,-7.33,-3.39,9.81
14.279,9.19,-6.63,-2.7,11.65
14.288,12.7,-6.01,-1.73,14.16
14.299,15.71,-5.55,-0.77,16.68
14.309,18.1,-5.29,-0.47,18.86
14.319,19.85,-5.09,-1.06,20.52
14.329,21.31,-4.64,-1.5,21.86
14.339,22.32,-3.78,-0.74,22.65
14.349,22.42,-2.58,0.86,22.59
14.358,21.55,-1.4,2.09,21.7
14.369,20.33,-0.24,2.89,20.54
14.379,19.13,0.95,4.11,19.59
14.388,17.73,2.06,5.56,18.7
14.399,16.01,3.17,6.49,17.56
14.409,14.21,4.38,6.71,16.31
14.419,12.37,5.63,6.49,15.07
14.428,10.69,6.81,6.2,14.11
14.438,9.22,7.73,5.75,13.34
14.448,7.75,8.43,5.09,12.53
14.458,6.17,9.02,4.31,11.75
14.468,4.38,9.69,3.59,11.23
14.478,2.55,10.54,3.16,11.3
14.488,0.71,11.59,2.94,11.98
14.498,-0.95,12.65,2.65,12.96
14.509,-2.28,13.66,2.19,14.03
14.518,-3.56,14.44,1.61,14.96
14.528,-5.04,14.72,1.12,15.6
14.538,-6.81,14.62,0.87,16.15
14.548,-8.68,14.46,0.81,16.89
14.558,-10.46,14.41,0.77,17.82
14.568,-11.98,14.37,0.77,18.72
14.578,-13.05,14.31,1.18,19.4
14.588,-13.44,14.2,2.36,19.69
14.598,-13.3,14.1,4.3,19.85
14.608,-12.66,14.04,6.34,19.94
14.618,-11.3,13.8,7.75,19.45
14.628,-9.32,13.31,8.09,18.15
14.638,-7.28,12.45,7.71,16.36
14.648,-5.43,11.27,7.37,14.52
14.658,-3.34,9.82,7.28,12.67
14.668,-0.73,8.15,7.38,11.02
14.678,2.08,6.37,7.07,9.74
14.688,4.59,4.68,6.43,9.18
14.698,7.22,3.29,6.2,10.07
14.708,10.43,2.46,6.74,12.66
14.718,13.89,2.67,8.14,16.32
14.728,16.93,4.51,12.31,21.41
14.738,19.36,7.36,20.59,29.21
14.748,19.07,4.99,22.03,29.56
14.758,21.74,-0.7,14.26,26
14.768,24.06,-0.39,12.84,27.27
14.778,23.98,-0.53,15.72,28.68
14.788,22.14,-0.55,18.53,28.88
14.798,19.79,-1.85,12.06,23.25
14.809,17.28,-3.51,4.78,18.27
14.818,13.9,-4.52,1.53,14.69
14.828,10.33,-5.19,1.34,11.64
14.838,7.02,-5.8,0.94,9.15
14.848,4.26,-6.38,-0.29,7.68
14.858,2.07,-6.89,0.06,7.19
14.868,0.08,-7.42,1.46,7.56
14.878,-1.72,-7.92,2.73,8.55
14.887,-3.01,-8.41,3.64,9.65
14.898,-3.75,-9.06,4.11,10.64
14.908,-4.4,-9.9,4.03,11.56
14.918,-5.09,-10.75,3.64,12.44
14.928,-5.67,-11.54,3.28,13.27
14.937,-6.16,-12.31,2.95,14.08
14.948,-6.76,-13.16,2.43,15
14.957,-7.52,-13.93,1.91,15.95
14.967,-8.21,-14.43,1.53,16.67
14.978,-8.63,-14.66,1.26,17.06
14.987,-8.61,-14.79,0.92,17.13
14.997,-8.34,-14.68,0.45,16.89
15.008,-8.12,-14.21,0.14,16.37
15.017,-7.91,-13.5,0.12,15.65
15.027,-7.7,-12.66,0.28,14.83
15.037,-7.27,-11.68,0.47,13.77
15.047,-6.38,-10.7,0.69,12.47
15.057,-5.16,-9.89,0.91,11.19
15.067,-3.41,-9.25,0.98,9.9
15.077,-0.61,-8.51,0.69,8.55
15.087,2.79,-7.67,-0.48,8.17
15.097,6.27,-6.93,-2.13,9.59
15.107,9.99,-6.05,-2.82,12.01
15.117,13.96,-4.77,-1.66,14.85
15.128,17.66,-3.24,0.52,17.96
15.137,20.16,-1.78,1.89,20.32
15.148,21.36,-0.6,1.76,21.44
15.158,22.42,0.22,1.64,22.48
15.167,23.49,0.93,2.38,23.63
15.178,23.23,1.3,2.94,23.45
15.187,21.24,1.46,2.61,21.45
15.198,18.44,1.63,1.59,18.58
15.207,15.34,1.95,0.29,15.47
15.217,12.17,2.52,-0.8,12.45
15.227,9.13,3.28,-1.48,9.81
15.237,6.34,4.21,-1.87,7.84
15.247,3.94,5.23,-1.9,6.82
15.257,1.88,6.18,-1.42,6.61
15.267,-0.03,7.04,-0.87,7.1
15.277,-1.86,7.7,-0.27,7.93
15.287,-3.45,8.19,0.31,8.89
15.297,-4.8,8.39,0.77,9.7
15.307,-5.8,8.36,0.98,10.23
15.317,-6.6,8.18,0.99,10.56
15.327,-7.39,8.01,1.04,10.95
15.337,-8.33,8.03,1.31,11.64
15.347,-9.32,8.15,1.68,12.49
15.357,-10.43,8.47,1.92,13.57
15.367,-11.63,9.02,2.07,14.86
15.377,-12.57,9.62,2.5,16.02
15.387,-13.19,10.25,3.43,17.05
15.397,-13.44,10.9,4.67,17.93
15.407,-13.1,11.34,5.96,18.32
15.417,-12.42,11.6,7.06,18.4
15.427,-11.56,11.68,7.85,18.21
15.437,-10.41,11.48,8.46,17.66
15.447,-8.78,10.88,9.1,16.68
15.457,-7.02,9.91,9.56,15.45
15.467,-5.14,8.85,9.89,14.23
15.477,-1.97,7.86,10.77,13.48
15.487,3.15,6.76,12.27,14.36
15.497,9.17,5.22,13.71,17.3
15.507,13.6,3.8,14.51,20.25
15.517,16.01,2.93,14.82,22.01
15.527,17.87,2.63,15.55,23.83
15.537,19.21,3.05,16.26,25.36
15.547,20.42,3.68,17.16,26.93
15.557,22.03,3.8,18.8,29.21
15.567,23.05,2.96,19.54,30.36
15.577,22.75,1.1,18.34,29.24
15.587,21.46,-1.26,15.76,26.66
15.597,19.66,-3.62,12.51,23.59
15.607,17.48,-5.56,9,20.43
15.617,14.87,-6.91,6.17,17.52
15.627,11.98,-7.59,4.76,14.96
15.637,9.1,-7.71,4.14,12.62
15.646,6.5,-7.32,3.31,10.34
15.657,4.36,-6.47,3.15,8.42
15.666,2.79,-5.48,3.81,7.24
15.676,1.67,-4.63,4.59,6.73
15.686,0.78,-4.08,5.08,6.56
15.696,0,-4.02,4.99,6.41
15.707,-0.58,-4.33,4.99,6.63
15.716,-0.97,-4.86,5.12,7.12
15.726,-1.44,-5.62,4.9,7.6
15.736,-2.15,-6.42,4.6,8.19
15.746,-2.93,-7.23,4.44,8.98
15.756,-3.77,-7.99,4.35,9.85
15.766,-4.59,-8.73,4.15,10.7
15.776,-5.41,-9.48,3.75,11.54
15.786,-6.1,-10.31,3.23,12.41
15.796,-6.83,-11.24,2.76,13.44
15.806,-7.75,-12.22,2.32,14.66
15.816,-8.68,-13.03,1.81,15.76
15.826,-9.36,-13.42,1.55,16.43
15.836,-9.65,-13.27,1.34,16.46
15.846,-9.76,-12.84,1.04,16.16
15.856,-9.67,-12.06,0.78,15.48
15.866,-9.24,-10.67,0.76,14.13
15.876,-8.22,-8.75,1.36,12.08
15.886,-5.84,-6.61,2.5,9.17
15.896,-2.25,-4.7,2.95,5.99
15.906,1.62,-3.31,2.06,4.22
15.916,5.17,-2.18,0.11,5.61
15.926,8.23,-0.88,-1.97,8.5
15.936,11.14,0.46,-2.46,11.41
15.947,14.07,0.8,0.34,14.1
15.957,14.9,0.66,2.01,15.05
15.967,15.3,0.34,0.76,15.33
15.977,16.36,-0.33,-0.04,16.36
15.986,16.98,-0.87,0.27,17
15.996,16.76,-1.43,1.16,16.86
16.006,15.56,-1.81,1.98,15.79
16.016,14.12,-1.93,2.4,14.45
16.026,12.8,-1.8,2.39,13.15
16.036,11.45,-1.3,1.87,11.68
16.046,10.12,-0.53,1.25,10.21
16.056,8.78,0.38,0.81,8.83
16.066,7.29,1.52,0.54,7.47
16.076,5.59,2.85,0.34,6.28
16.086,4.14,4.15,0.16,5.87
16.096,2.97,5.44,-0.18,6.2
16.106,1.89,6.61,-0.52,6.89
16.116,1.06,7.52,-0.73,7.63
16.126,0.45,8.25,-0.66,8.29
16.136,-0.06,8.88,-0.43,8.89
16.146,-0.61,9.38,-0.17,9.4
16.156,-1.15,9.8,0,9.87
16.166,-1.72,10.22,0.08,10.37
16.176,-2.38,10.74,0.22,11
16.186,-2.99,11.35,0.44,11.75
16.196,-3.51,11.98,0.83,12.51
16.206,-4.12,12.63,1.41,13.36
16.216,-4.73,13.22,2.16,14.21
16.226,-4.86,13.62,3.19,14.81
16.236,-4.68,13.74,4.43,15.17
16.246,-4.35,13.62,5.73,15.4
16.256,-3.88,13.34,6.95,15.54
16.266,-3.34,12.86,7.96,15.49
16.276,-2.63,12.18,8.78,15.24
16.285,-1.74,11.42,9.46,14.93
16.295,-0.63,10.69,10.33,14.88
16.305,0.93,9.86,11.4,15.1
16.315,3.02,8.83,12.55,15.64
16.326,5.34,7.63,13.41,16.33
16.335,7.41,6.31,13.78,16.87
16.345,8.83,5.21,14.22,17.53
16.356,9.7,4.57,15.3,18.68
16.365,10.69,4.27,17.4,20.86
16.376,12.16,4.06,20.16,23.89
16.386,13.76,3.86,22.22,26.42
16.396,15.24,3.43,22.26,27.19
16.405,16.29,2.83,21.07,26.78
16.416,17.35,1.98,20.58,26.99
16.426,18.09,0.92,19.56,26.66
16.436,17.94,-0.47,16.02,24.05
16.445,16.92,-1.67,11.64,20.61
16.456,15.29,-2.2,8.39,17.58
16.466,13.5,-2.41,5.99,14.96
16.476,11.72,-2.38,4.35,12.73
16.485,10.01,-2.1,3.45,10.79
16.495,8.39,-1.82,2.75,9.02
16.505,6.79,-1.73,2.28,7.37
16.515,5,-1.88,2,5.71
16.525,3.21,-2.27,1.69,4.28
16.535,1.54,-2.92,1.46,3.61
16.545,-0.11,-3.7,1.23,3.9
16.555,-1.63,-4.71,0.92,5.07
16.565,-2.92,-5.91,0.67,6.63
16.575,-4.15,-7.01,0.38,8.15
16.585,-5.34,-8,0.01,9.62
16.595,-6.57,-8.94,-0.27,11.09
16.605,-7.9,-9.86,-0.37,12.64
16.615,-9.2,-10.73,-0.3,14.14
16.625,-10.3,-11.63,-0.15,15.53
