time,ax,ay,az,atotal
13.169,-0.42,-0.95,-0.85,1.35
13.179,-0.59,-1,-0.96,1.5
13.189,-0.95,-0.86,-1.1,1.69
13.199,-1.34,-0.65,-1.22,1.92
13.209,-1.66,-0.46,-1.26,2.14
13.219,-1.94,-0.32,-1.34,2.38
13.229,-2.15,-0.3,-1.43,2.6
13.239,-2.27,-0.37,-1.49,2.74
13.249,-2.4,-0.42,-1.51,2.87
13.259,-2.34,-0.58,-1.49,2.83
13.269,-2.06,-0.92,-1.55,2.74
13.279,-1.77,-1.29,-1.62,2.73
13.289,-1.36,-1.74,-1.61,2.73
13.299,-1,-2.14,-1.66,2.88
13.309,-0.76,-2.46,-1.7,3.09
13.319,-0.51,-2.79,-1.76,3.34
13.329,-0.31,-3.1,-1.81,3.6
13.339,-0.14,-3.41,-1.88,3.9
13.349,-0.04,-3.69,-1.94,4.17
13.359,0.01,-3.98,-1.98,4.44
13.369,-0.01,-4.23,-1.99,4.68
13.379,-0.19,-4.42,-1.98,4.85
13.389,-0.5,-4.6,-1.94,5.02
13.399,-0.73,-4.77,-1.83,5.16
13.409,-0.96,-4.88,-1.68,5.25
13.419,-1.17,-4.93,-1.5,5.28
13.429,-1.31,-4.99,-1.33,5.32
13.439,-1.42,-5.02,-1.21,5.36
13.449,-1.47,-5.04,-1.12,5.37
13.459,-1.58,-4.99,-1.08,5.34
13.469,-1.68,-4.93,-1.02,5.31
13.479,-1.77,-4.86,-0.99,5.26
13.489,-1.9,-4.74,-0.94,5.19
13.499,-1.98,-4.64,-0.86,5.11
13.509,-1.99,-4.55,-0.79,5.03
13.519,-1.97,-4.49,-0.72,4.95
13.529,-1.93,-4.43,-0.64,4.88
13.539,-1.89,-4.35,-0.59,4.78
13.549,-1.83,-4.28,-0.53,4.69
13.559,-1.74,-4.19,-0.48,4.56
13.569,-1.67,-4.08,-0.45,4.43
13.579,-1.65,-3.94,-0.46,4.3
13.589,-1.67,-3.75,-0.46,4.13
13.599,-1.74,-3.57,-0.46,3.99
13.609,-1.81,-3.38,-0.47,3.87
13.619,-1.84,-3.23,-0.46,3.75
13.628,-1.85,-3.11,-0.43,3.64
13.639,-1.83,-3.04,-0.38,3.57
13.648,-1.83,-2.98,-0.31,3.51
13.658,-1.83,-2.93,-0.22,3.47
13.669,-1.85,-2.85,-0.16,3.4
13.678,-2.01,-2.69,-0.23,3.37
13.689,-2.36,-2.46,-0.42,3.43
13.698,-2.61,-2.28,-0.56,3.52
13.708,-2.66,-2.21,-0.59,3.51
13.719,-2.69,-2.14,-0.59,3.49
13.728,-2.87,-2.04,-0.62,3.57
13.738,-2.99,-1.92,-0.61,3.61
13.748,-2.97,-1.86,-0.53,3.54
13.758,-2.86,-1.86,-0.39,3.43
13.768,-2.65,-1.69,-0.01,3.14
13.778,-2.41,-1.54,0.34,2.88
13.788,-2.22,-1.45,0.47,2.69
13.798,-1.96,-1.32,0.47,2.41
13.808,-1.75,-1.11,0.4,2.11
13.818,-1.63,-0.8,0.36,1.85
13.828,-1.58,-0.41,0.36,1.67
13.838,-1.59,0.03,0.4,1.64
13.848,-1.65,0.48,0.41,1.77
13.858,-1.76,0.96,0.42,2.05
13.868,-1.85,1.39,0.42,2.36
13.878,-1.94,1.82,0.45,2.7
13.888,-2.03,2.24,0.43,3.05
13.898,-2,2.56,0.4,3.28
13.908,-1.9,2.82,0.37,3.42
13.918,-1.7,3.01,0.36,3.47
13.928,-1.4,3.11,0.4,3.43
13.938,-1.04,3.23,0.46,3.43
13.948,-0.68,3.31,0.49,3.42
13.958,-0.34,3.22,0.5,3.28
13.968,0.03,3.21,0.49,3.25
13.978,0.4,3.32,0.49,3.38
13.988,0.69,3.29,0.44,3.39
13.998,0.82,3.14,0.36,3.26
14.008,0.88,3.21,0.35,3.35
14.018,0.97,3.3,0.33,3.46
14.028,1.04,3.38,0.34,3.55
14.038,1.03,3.46,0.34,3.62
14.048,1.01,3.6,0.38,3.76
14.058,1.1,3.67,0.42,3.86
14.068,1.22,3.75,0.44,3.97
14.078,1.28,3.88,0.51,4.12
14.088,1.33,3.99,0.59,4.25
14.098,1.42,4.08,0.68,4.37
14.108,1.51,4.16,0.76,4.49
14.118,1.59,4.21,0.8,4.57
14.128,1.68,4.25,0.78,4.64
14.138,1.71,4.31,0.74,4.69
14.148,1.73,4.35,0.67,4.73
14.158,1.71,4.39,0.61,4.75
14.168,1.66,4.43,0.57,4.77
14.178,1.59,4.46,0.51,4.76
14.188,1.53,4.46,0.46,4.74
14.198,1.44,4.47,0.42,4.71
14.208,1.38,4.46,0.4,4.69
14.218,1.36,4.41,0.36,4.63
14.228,1.34,4.35,0.29,4.56
14.238,1.32,4.28,0.18,4.48
14.248,1.28,4.22,0.09,4.41
14.258,1.2,4.17,-0.03,4.34
14.267,1.02,4.13,-0.16,4.26
14.277,0.77,4.1,-0.28,4.18
14.288,0.5,4.07,-0.35,4.12
14.297,0.26,4.01,-0.4,4.03
14.308,-0.02,3.92,-0.41,3.94
14.317,-0.28,3.79,-0.42,3.83
14.327,-0.46,3.63,-0.44,3.68
14.337,-0.65,3.46,-0.43,3.54
14.347,-0.96,3.33,-0.42,3.49
14.357,-1.61,3.37,-0.47,3.77
14.368,-2.46,3.48,-0.44,4.28
14.377,-3.13,3.51,-0.24,4.71
14.387,-3.53,3.38,0.03,4.89
14.397,-3.79,3.18,0.26,4.96
14.407,-4.03,2.93,0.36,4.99
14.417,-3.92,2.48,0.46,4.66
14.427,-3.33,1.77,0.66,3.82
14.437,-2.54,0.99,0.85,2.86
14.447,-1.73,0.26,0.95,1.99
14.457,-1.08,-0.36,0.99,1.51
14.467,-0.52,-0.91,1,1.44
14.477,-0.04,-1.29,0.95,1.6
14.487,0.18,-1.48,0.83,1.7
14.497,0.18,-1.52,0.64,1.66
14.507,0.06,-1.49,0.44,1.55
14.517,-0.19,-1.39,0.21,1.42
14.527,-0.48,-1.31,0.02,1.4
14.537,-0.85,-1.2,-0.11,1.48
14.547,-1.33,-1.07,-0.19,1.72
14.557,-1.87,-0.97,-0.23,2.12
14.567,-2.36,-0.83,-0.13,2.5
14.577,-2.78,-0.74,0.05,2.87
14.587,-3.03,-0.85,0.25,3.15
14.597,-3.09,-1.04,0.45,3.29
14.607,-3.02,-1.19,0.6,3.31
14.617,-2.88,-1.42,0.71,3.29
14.627,-2.6,-1.73,0.82,3.23
14.637,-2.22,-2.03,0.88,3.14
14.647,-1.82,-2.38,0.88,3.12
14.657,-1.49,-2.71,0.78,3.19
14.667,-1.11,-3.02,0.68,3.29
14.677,-0.82,-3.25,0.58,3.4
14.687,-0.72,-3.41,0.44,3.51
14.697,-0.65,-3.57,0.35,3.64
14.707,-0.58,-3.71,0.27,3.77
14.717,-0.53,-3.85,0.12,3.88
14.727,-0.5,-4,-0.01,4.03
14.737,-0.54,-4.11,-0.08,4.15
14.747,-0.61,-4.18,-0.07,4.23
14.757,-0.69,-4.21,-0.05,4.27
14.767,-0.79,-4.18,-0.02,4.25
14.777,-0.9,-4.15,0.05,4.24
14.787,-1.06,-4.08,0.12,4.22
14.797,-1.3,-4.06,0.19,4.27
14.807,-1.53,-4.04,0.2,4.32
14.817,-1.72,-4.02,0.21,4.38
14.827,-1.87,-4.01,0.25,4.43
14.837,-1.95,-4.05,0.26,4.5
14.847,-1.96,-4.14,0.24,4.59
14.857,-2.02,-4.2,0.15,4.66
14.867,-2.07,-4.25,0.03,4.73
14.877,-2.14,-4.24,-0.08,4.75
14.887,-2.2,-4.23,-0.18,4.77
14.897,-2.26,-4.23,-0.33,4.8
14.907,-2.28,-4.22,-0.43,4.81
14.916,-2.26,-4.21,-0.52,4.81
14.926,-2.17,-4.24,-0.61,4.8
14.937,-2.07,-4.22,-0.68,4.75
14.946,-1.97,-4.17,-0.67,4.66
14.956,-1.84,-4.15,-0.63,4.59
14.966,-1.71,-4.11,-0.6,4.5
14.976,-1.76,-3.92,-0.67,4.35
14.986,-2.05,-3.62,-0.85,4.24
14.996,-2.42,-3.31,-1.07,4.23
15.006,-2.69,-3.07,-1.17,4.25
15.016,-2.84,-2.92,-1.15,4.23
15.026,-3.04,-2.75,-1.09,4.24
15.036,-3.32,-2.53,-1.05,4.3
15.046,-3.45,-2.38,-0.97,4.3
15.056,-3.32,-2.36,-0.77,4.14
15.066,-2.89,-2.47,-0.47,3.83
15.076,-2.35,-2.58,-0.22,3.5
15.086,-1.88,-2.53,-0.05,3.15
15.096,-1.49,-2.37,0.09,2.8
15.106,-1.26,-2.19,0.17,2.53
15.116,-1.2,-1.88,0.19,2.25
15.126,-1.23,-1.57,0.21,2.01
15.136,-1.36,-1.22,0.22,1.84
15.146,-1.57,-0.84,0.19,1.79
15.156,-1.82,-0.48,0.18,1.89
15.166,-2.1,-0.11,0.21,2.11
15.176,-2.37,0.22,0.28,2.4
15.186,-2.67,0.6,0.34,2.76
15.196,-2.84,0.94,0.45,3.03
15.206,-2.87,1.21,0.6,3.17
15.216,-2.81,1.42,0.76,3.24
15.226,-2.69,1.59,0.96,3.27
15.236,-2.45,1.7,1.19,3.21
15.246,-2.18,1.82,1.39,3.16
15.256,-1.85,1.91,1.59,3.1
15.266,-1.51,1.98,1.76,3.05
15.276,-1.13,1.99,1.85,2.94
15.286,-0.82,2.03,1.87,2.88
15.296,-0.57,2.09,1.86,2.85
15.306,-0.34,2.2,1.85,2.9
15.316,-0.12,2.27,1.85,2.92
15.326,0.06,2.37,1.88,3.02
15.336,0.18,2.51,1.89,3.14
15.346,0.28,2.62,1.89,3.25
15.356,0.4,2.76,1.84,3.34
15.366,0.51,2.9,1.79,3.44
15.376,0.61,3.06,1.75,3.58
15.386,0.67,3.26,1.8,3.79
15.396,0.73,3.44,1.87,3.99
15.406,0.85,3.59,1.97,4.18
15.416,0.91,3.73,2.01,4.34
15.426,0.98,3.86,1.95,4.44
15.436,1.05,3.93,1.86,4.48
15.446,1.13,3.99,1.78,4.52
15.456,1.16,4.06,1.63,4.53
15.466,1.17,4.16,1.54,4.59
15.476,1.15,4.26,1.54,4.68
15.486,1.12,4.27,1.48,4.66
15.496,1.05,4.28,1.35,4.61
15.506,1,4.27,1.16,4.54
15.516,0.95,4.27,0.96,4.47
15.526,0.92,4.21,0.8,4.38
15.536,0.86,4.17,0.68,4.31
15.545,0.82,4.13,0.58,4.25
15.556,0.78,4.05,0.46,4.15
15.566,0.74,3.96,0.37,4.04
15.575,0.76,3.84,0.27,3.92
15.586,0.83,3.67,0.1,3.76
15.596,0.96,3.45,-0.09,3.58
15.605,1.15,3.2,-0.29,3.41
15.615,1.34,2.96,-0.52,3.29
15.625,1.42,2.81,-0.79,3.24
15.635,1.4,2.68,-1.04,3.19
15.645,1.1,2.72,-1.21,3.18
15.655,0.42,2.97,-1.25,3.25
15.665,-0.32,3.24,-1.15,3.45
15.675,-0.76,3.33,-0.97,3.56
15.685,-1.02,3.32,-0.85,3.57
15.695,-1.28,3.32,-0.79,3.64
15.705,-1.49,3.26,-0.74,3.65
15.715,-1.54,3.21,-0.57,3.6
15.725,-1.57,3.09,-0.48,3.5
15.735,-1.45,2.86,-0.38,3.23
15.745,-1.17,2.52,-0.25,2.79
15.755,-0.8,2.15,-0.15,2.3
15.765,-0.41,1.82,-0.06,1.86
15.775,-0.02,1.41,0.04,1.42
15.785,0.2,1.08,0.08,1.1
15.795,0.27,0.84,0.11,0.89
15.805,0.2,0.69,0.11,0.73
15.815,-0.08,0.64,0.05,0.65
15.825,-0.38,0.63,0.01,0.74
15.835,-0.65,0.59,-0.05,0.88
15.845,-0.93,0.59,-0.16,1.11
15.855,-1.14,0.55,-0.3,1.3
15.865,-1.31,0.51,-0.4,1.47
15.875,-1.5,0.51,-0.46,1.65
15.885,-1.64,0.47,-0.43,1.76
15.895,-1.67,0.4,-0.4,1.76
15.905,-1.71,0.36,-0.42,1.8
15.915,-1.68,0.29,-0.31,1.73
15.925,-1.45,0.06,-0.15,1.46
15.935,-1.2,-0.17,-0.08,1.22
15.945,-0.97,-0.41,-0.06,1.06
15.955,-0.75,-0.68,-0.03,1.01
15.965,-0.54,-0.94,-0.01,1.08
15.975,-0.48,-1.11,-0.06,1.21
15.985,-0.49,-1.21,-0.08,1.3
15.995,-0.45,-1.3,-0.09,1.38
16.005,-0.45,-1.4,-0.15,1.48
16.015,-0.42,-1.52,-0.19,1.59
16.025,-0.4,-1.63,-0.28,1.7
16.035,-0.45,-1.75,-0.36,1.85
16.045,-0.5,-1.86,-0.42,1.97
16.055,-0.52,-1.98,-0.43,2.09
16.065,-0.6,-2.1,-0.41,2.22
16.075,-0.65,-2.23,-0.39,2.35
16.085,-0.66,-2.35,-0.35,2.47
16.095,-0.74,-2.47,-0.34,2.6
16.105,-0.85,-2.56,-0.3,2.71
16.115,-0.96,-2.68,-0.26,2.86
16.125,-1.08,-2.82,-0.27,3.03
16.135,-1.24,-2.97,-0.33,3.23
16.145,-1.37,-3.11,-0.41,3.43
16.155,-1.4,-3.29,-0.46,3.6
16.165,-1.4,-3.46,-0.5,3.77
16.175,-1.47,-3.57,-0.56,3.9
16.185,-1.57,-3.69,-0.62,4.05
16.195,-1.6,-3.78,-0.63,4.15
16.205,-1.59,-3.89,-0.62,4.25
16.214,-1.63,-3.94,-0.62,4.31
16.224,-1.59,-4.01,-0.61,4.35
16.235,-1.57,-4.07,-0.6,4.4
16.244,-1.55,-4.08,-0.61,4.4
16.254,-1.54,-4.07,-0.61,4.39
16.264,-1.51,-4.08,-0.59,4.39
16.274,-1.55,-4.06,-0.58,4.38
16.284,-1.67,-3.98,-0.55,4.35
16.294,-1.73,-3.95,-0.49,4.34
16.304,-1.79,-3.91,-0.44,4.32
16.314,-1.87,-3.85,-0.42,4.31
16.324,-1.95,-3.81,-0.41,4.3
16.334,-1.96,-3.77,-0.37,4.27
16.344,-1.92,-3.72,-0.31,4.2
16.354,-1.85,-3.64,-0.22,4.1
16.364,-1.81,-3.52,-0.17,3.96
16.374,-1.89,-3.33,-0.21,3.83
16.384,-2.1,-3.09,-0.32,3.75
16.394,-2.29,-2.89,-0.42,3.71
16.404,-2.46,-2.75,-0.49,3.72
16.414,-2.75,-2.65,-0.59,3.87
16.424,-3.12,-2.48,-0.66,4.04
16.434,-3.39,-2.32,-0.67,4.17
16.444,-3.43,-2.33,-0.59,4.19
16.454,-3.27,-2.45,-0.45,4.12
16.464,-3.03,-2.53,-0.26,3.96
16.474,-2.65,-2.61,-0.01,3.72
16.484,-2.16,-2.62,0.23,3.4
16.494,-1.69,-2.53,0.37,3.06
16.504,-1.28,-2.41,0.47,2.77
16.514,-0.96,-2.22,0.49,2.47
16.524,-0.78,-1.94,0.48,2.15
16.534,-0.79,-1.6,0.36,1.82
16.544,-0.96,-1.23,0.18,1.57
16.554,-1.09,-0.85,0.09,1.39
16.564,-1.19,-0.46,0.08,1.28
16.574,-1.29,-0.08,0.12,1.3
16.584,-1.39,0.31,0.1,1.42
16.594,-1.49,0.66,0.06,1.63
16.604,-1.49,0.92,0.01,1.75
16.614,-1.38,1.12,0.02,1.78
16.624,-1.36,1.31,0.04,1.89
16.634,-1.38,1.4,0.08,1.97
16.644,-1.46,1.47,0.14,2.08
16.654,-1.44,1.55,0.31,2.13
16.664,-1.26,1.58,0.55,2.1
16.674,-1.06,1.61,0.71,2.06
16.684,-0.86,1.61,0.88,2.02
16.694,-0.65,1.57,0.96,1.95
16.704,-0.42,1.51,0.98,1.84
16.714,-0.23,1.47,0.94,1.76
16.724,-0.2,1.48,0.85,1.72
16.734,-0.13,1.49,0.83,1.7
16.744,-0.02,1.55,0.91,1.8
16.754,0.03,1.74,1,2.01
16.764,0.09,1.98,1.07,2.26
16.774,0.14,2.15,1.12,2.43
16.784,0.19,2.31,1.12,2.57
16.794,0.26,2.5,1.12,2.75
16.803,0.35,2.65,1.15,2.91
16.813,0.45,2.81,1.18,3.08
16.824,0.49,2.98,1.17,3.24
16.834,0.55,3.1,1.19,3.36
16.843,0.61,3.21,1.2,3.48
16.853,0.64,3.36,1.23,3.63
16.863,0.73,3.48,1.27,3.77
16.873,0.85,3.53,1.28,3.85
16.883,0.94,3.58,1.2,3.89
16.893,1,3.64,1.13,3.94
16.903,1.03,3.69,1.06,3.97
16.913,1.06,3.74,1,4.01
16.923,1.08,3.76,0.98,4.04
16.933,1.09,3.78,0.94,4.04
16.943,1.14,3.72,0.91,4
16.953,1.16,3.69,0.83,3.96
16.963,1.09,3.72,0.71,3.94
16.973,0.99,3.73,0.59,3.9
16.983,0.97,3.7,0.49,3.85
16.993,0.97,3.63,0.39,3.78
17.003,0.99,3.59,0.31,3.73
17.013,0.97,3.54,0.21,3.68
17.023,0.95,3.5,0.1,3.62
17.033,0.93,3.43,0,3.55
17.043,0.89,3.34,-0.13,3.46
17.053,0.84,3.27,-0.21,3.38
17.063,0.75,3.18,-0.29,3.28
17.073,0.51,3.16,-0.41,3.23
17.083,-0.04,3.31,-0.55,3.35
17.093,-0.73,3.56,-0.61,3.69
17.103,-1.12,3.65,-0.54,3.86
17.113,-1.22,3.6,-0.41,3.82
17.123,-1.23,3.44,-0.36,3.67
17.133,-1.25,3.27,-0.39,3.53
17.143,-1.23,3.08,-0.4,3.34
17.153,-1.14,2.78,-0.38,3.02
17.163,-0.92,2.47,-0.25,2.65
17.173,-0.61,2.14,-0.12,2.23
17.183,-0.19,1.69,0.02,1.7
17.193,0.27,1.22,0.08,1.26
17.203,0.63,0.81,0.01,1.03
17.213,0.96,0.48,-0.05,1.07
17.223,1.22,0.23,-0.07,1.24
17.233,1.38,0.04,-0.08,1.39
17.243,1.42,-0.04,-0.07,1.43
17.253,1.23,0.02,-0.08,1.23
17.263,0.87,0.15,-0.15,0.89
17.273,0.34,0.38,-0.28,0.58
17.283,-0.23,0.66,-0.32,0.77
17.293,-0.73,0.86,-0.36,1.19
17.303,-1.21,1.07,-0.37,1.65
17.313,-1.71,1.25,-0.34,2.15
17.323,-2.14,1.29,-0.29,2.52
17.333,-2.36,1.21,-0.23,2.66
17.343,-2.46,1.11,-0.17,2.71
17.353,-2.49,0.92,-0.15,2.66
17.363,-2.4,0.68,-0.15,2.49
17.373,-2.16,0.36,-0.1,2.19
17.383,-1.86,0,-0.06,1.86
17.393,-1.49,-0.35,0.02,1.53
17.403,-1.11,-0.67,0.1,1.31
17.413,-0.77,-0.99,0.11,1.26
17.423,-0.5,-1.23,0.05,1.33
17.433,-0.29,-1.39,-0.01,1.42
17.443,-0.11,-1.51,-0.02,1.52
17.453,0.01,-1.58,-0.02,1.58
17.463,0.07,-1.63,-0.04,1.64
17.473,0.06,-1.67,-0.12,1.68
17.483,0.05,-1.7,-0.19,1.71
17.492,0.03,-1.68,-0.16,1.69
17.503,-0.08,-1.6,-0.04,1.6
17.512,-0.3,-1.48,0.03,1.51
17.522,-0.54,-1.37,0.05,1.48
17.532,-0.73,-1.28,0.09,1.47
17.542,-0.91,-1.22,0.19,1.54
17.552,-1.05,-1.21,0.3,1.63
17.562,-1.17,-1.28,0.4,1.78
17.572,-1.32,-1.4,0.39,1.96
17.582,-1.44,-1.52,0.36,2.12
17.592,-1.47,-1.67,0.38,2.26
17.602,-1.49,-1.85,0.37,2.41
17.612,-1.59,-2.03,0.34,2.6
17.622,-1.68,-2.24,0.27,2.81
17.632,-1.74,-2.46,0.22,3.02
17.642,-1.74,-2.65,0.22,3.18
17.652,-1.7,-2.83,0.25,3.31
17.662,-1.68,-3.01,0.21,3.45
17.672,-1.64,-3.23,0.14,3.62
17.682,-1.68,-3.37,0.04,3.76
17.692,-1.71,-3.47,0,3.87
17.702,-1.7,-3.54,0.03,3.93
17.712,-1.65,-3.61,0.1,3.97
17.722,-1.63,-3.65,0.14,4
17.732,-1.68,-3.7,0.15,4.06
17.742,-1.71,-3.75,0.15,4.12
17.752,-1.8,-3.78,0.15,4.19
17.762,-1.9,-3.82,0.12,4.26
17.772,-1.86,-3.9,0.15,4.33
17.782,-1.79,-4.03,0.16,4.41
17.792,-1.82,-4.09,0.11,4.48
17.802,-1.82,-4.21,0.06,4.58
17.812,-1.83,-4.28,-0.02,4.66
17.822,-1.8,-4.31,-0.06,4.68
17.832,-1.85,-4.27,-0.14,4.66
17.842,-2.04,-4.14,-0.3,4.62
17.852,-2.19,-4.04,-0.5,4.62
17.862,-2.35,-3.93,-0.68,4.63
17.872,-2.54,-3.8,-0.79,4.64
17.882,-2.78,-3.6,-0.87,4.63
17.892,-3,-3.41,-0.89,4.63
17.902,-3.1,-3.27,-0.91,4.6
17.912,-3.08,-3.19,-0.88,4.52
17.922,-3.04,-3.04,-0.88,4.39
17.932,-2.9,-2.95,-0.82,4.21
17.942,-2.62,-2.86,-0.75,3.95
17.952,-2.26,-2.78,-0.63,3.64
17.962,-1.86,-2.71,-0.49,3.33
17.972,-1.48,-2.63,-0.4,3.05
17.982,-1.23,-2.46,-0.37,2.77
17.992,-1.04,-2.23,-0.35,2.49
18.002,-0.88,-1.96,-0.35,2.18
18.012,-0.76,-1.66,-0.4,1.87
18.022,-0.68,-1.37,-0.44,1.59
18.032,-0.59,-1.1,-0.43,1.32
18.042,-0.49,-0.86,-0.35,1.05
18.052,-0.5,-0.62,-0.23,0.83
18.062,-0.65,-0.38,-0.12,0.76
18.072,-0.88,-0.17,0.01,0.89
18.081,-1.15,0.01,0.21,1.17
18.092,-1.41,0.24,0.43,1.49
18.102,-1.59,0.46,0.7,1.8
18.112,-1.67,0.61,0.99,2.04
18.122,-1.7,0.69,1.27,2.23
18.132,-1.75,0.77,1.46,2.4
18.141,-1.87,0.86,1.63,2.63
18.151,-1.94,0.89,1.84,2.81
18.162,-1.84,0.89,2.1,2.93
18.171,-1.62,0.9,2.43,3.06
18.181,-1.43,0.9,2.68,3.17
18.192,-1.3,0.94,2.74,3.18
18.202,-1.17,0.98,2.72,3.12
18.211,-1.09,1.03,2.61,3.01
18.221,-1.02,1.13,2.54,2.96
18.231,-0.95,1.25,2.57,3.01
18.241,-0.9,1.37,2.62,3.09
18.251,-0.89,1.55,2.67,3.21
18.261,-0.83,1.7,2.74,3.33
18.271,-0.75,1.8,2.77,3.39
18.281,-0.75,1.98,2.8,3.51
18.291,-0.74,2.14,2.82,3.62
18.301,-0.72,2.25,2.82,3.68
18.311,-0.71,2.38,2.77,3.73
18.321,-0.73,2.53,2.75,3.81
18.331,-0.74,2.68,2.79,3.94
18.341,-0.76,2.85,2.84,4.1
18.351,-0.81,2.98,2.88,4.22
18.361,-0.79,3.08,2.91,4.31
18.371,-0.76,3.15,2.9,4.35
18.381,-0.71,3.22,2.86,4.36
18.391,-0.61,3.24,2.79,4.32
18.401,-0.48,3.25,2.73,4.27
18.411,-0.33,3.22,2.66,4.19
18.421,-0.18,3.18,2.57,4.09
18.431,-0.03,3.14,2.51,4.02
18.441,0.15,3.09,2.4,3.91
18.451,0.29,3.06,2.27,3.82
18.461,0.45,3.03,2.12,3.72
18.471,0.65,2.99,1.94,3.62
18.481,0.79,2.95,1.74,3.51
18.491,0.82,2.93,1.53,3.41
18.501,0.84,2.92,1.3,3.3
18.511,0.87,2.87,1.1,3.2
18.521,0.88,2.86,0.9,3.12
18.531,0.9,2.83,0.72,3.05
18.541,0.91,2.83,0.57,3.03
18.551,0.85,2.82,0.43,2.98
18.561,0.79,2.79,0.23,2.91
18.571,0.68,2.74,0.01,2.82
18.581,0.61,2.64,-0.21,2.72
18.591,0.55,2.51,-0.44,2.61
18.601,0.46,2.39,-0.6,2.51
18.611,0.4,2.26,-0.65,2.38
18.621,0.21,2.21,-0.66,2.31
18.631,-0.12,2.19,-0.68,2.3
18.641,-0.46,2.15,-0.74,2.32
18.651,-0.69,2.02,-0.86,2.3
18.661,-0.82,1.95,-1.01,2.34
18.671,-0.81,1.93,-1.09,2.36
18.681,-0.76,1.89,-1.06,2.3
18.691,-0.76,1.9,-1.01,2.29
18.701,-0.58,1.81,-0.94,2.12
18.711,-0.26,1.6,-0.98,1.9
18.721,0.13,1.3,-1.17,1.75
18.73,0.51,0.94,-1.41,1.77
18.741,0.92,0.55,-1.54,1.87
18.751,1.27,0.2,-1.51,1.99
18.761,1.5,-0.03,-1.39,2.04
18.771,1.59,-0.23,-1.26,2.05
18.781,1.63,-0.38,-1.19,2.06
18.791,1.61,-0.52,-1.19,2.06
18.801,1.41,-0.5,-1.22,1.93
18.811,1.06,-0.35,-1.2,1.64
18.82,0.6,-0.17,-1.15,1.31
18.83,0.09,0.02,-1.15,1.15
18.84,-0.42,0.22,-1.19,1.28
18.85,-0.85,0.44,-1.22,1.56
18.86,-1.26,0.62,-1.22,1.86
18.87,-1.6,0.75,-1.16,2.11
18.88,-1.83,0.79,-1.04,2.25
18.89,-1.89,0.68,-0.91,2.2
18.9,-1.78,0.49,-0.85,2.04
18.91,-1.61,0.26,-0.91,1.87
18.92,-1.41,-0.02,-0.96,1.71
18.93,-1.13,-0.37,-0.92,1.5
18.94,-0.81,-0.69,-0.86,1.37
18.95,-0.51,-0.99,-0.76,1.35
18.96,-0.28,-1.2,-0.71,1.42
18.97,-0.11,-1.37,-0.74,1.56
18.98,-0.01,-1.45,-0.83,1.68
18.99,0.07,-1.54,-0.95,1.81
19,0.08,-1.59,-1.1,1.93
19.01,0.05,-1.62,-1.23,2.03
19.02,0.04,-1.65,-1.32,2.12
19.03,-0.01,-1.68,-1.41,2.19
19.04,-0.03,-1.73,-1.44,2.25
19.05,-0.13,-1.75,-1.48,2.3
19.06,-0.34,-1.72,-1.53,2.33
19.07,-0.47,-1.79,-1.53,2.4
19.08,-0.58,-1.83,-1.5,2.43
19.09,-0.73,-1.93,-1.47,2.53
19.1,-0.82,-2.05,-1.37,2.6
19.11,-0.8,-2.19,-1.26,2.65
19.12,-0.74,-2.35,-1.14,2.72
19.13,-0.69,-2.54,-1.11,2.86
19.14,-0.67,-2.72,-1.1,3.01
19.15,-0.68,-2.91,-1.07,3.17
19.16,-0.69,-3.03,-1.01,3.27
19.17,-0.72,-3.12,-0.97,3.35
19.18,-0.81,-3.17,-0.96,3.41
19.19,-0.91,-3.2,-0.93,3.46
19.2,-0.93,-3.27,-0.83,3.5
19.21,-0.96,-3.34,-0.74,3.55
19.22,-1.04,-3.36,-0.61,3.57
19.23,-1.1,-3.4,-0.44,3.6
19.24,-1.15,-3.41,-0.27,3.61
19.25,-1.25,-3.38,-0.1,3.6
19.26,-1.37,-3.32,0.05,3.59
19.27,-1.53,-3.25,0.14,3.6
19.28,-1.68,-3.17,0.24,3.6
19.29,-1.74,-3.06,0.37,3.54
19.3,-1.73,-2.96,0.47,3.46
19.31,-1.73,-2.77,0.58,3.32
19.32,-1.8,-2.63,0.71,3.26
19.33,-1.9,-2.5,0.8,3.24
19.34,-1.93,-2.38,0.81,3.17
19.35,-1.79,-2.27,0.89,3.02
19.36,-1.65,-2.12,0.99,2.86
19.37,-1.62,-1.93,1.04,2.72
19.38,-1.7,-1.67,0.98,2.58
19.39,-1.73,-1.45,0.91,2.44
19.4,-1.67,-1.3,0.9,2.3
19.41,-1.76,-1.17,0.79,2.26
19.42,-1.96,-1.09,0.75,2.36
19.43,-1.87,-1.07,1.08,2.41
19.44,-1.73,-1.03,1.45,2.48
19.45,-1.6,-1,1.75,2.57
19.46,-1.48,-0.96,1.98,2.65
19.469,-1.35,-0.95,2.12,2.69
19.479,-1.32,-0.9,2.19,2.71
19.489,-1.3,-0.9,2.19,2.7
19.499,-1.29,-0.93,2.19,2.71
19.509,-1.34,-0.95,2.28,2.81
19.519,-1.39,-1.02,2.4,2.95
19.529,-1.59,-1.02,2.63,3.24
19.539,-1.79,-1.01,2.87,3.53
19.549,-1.86,-1.13,3.07,3.76
19.559,-1.88,-1.23,3.22,3.93
19.569,-1.87,-1.33,3.31,4.03
19.579,-1.83,-1.37,3.36,4.07
